Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
55	2000.6633	874.7123	2753.7856	550.6385	2665.9678	716.4052	3302.3098	980.22784	1000.0	978.3	274999	103.02529	28.81916	159.21494	-97.950096	103.02533	28.819988	157.65208	-92.59085	-0.57238036	3.2065969	59.862312	-13.191328	-103.29881	37.84172	22.850927	2952.507088661194	53.68194710558111
56	1768.2554	1016.4517	2810.5044	451.88733	1128.9363	778.50433	2446.7017	176.01672	742.5	418.0	279999	105.010796	29.833862	159.69485	-89.232506	105.010895	29.833519	159.47354	-95.27494	-0.49025413	3.2502599	45.73049	-13.29045	-105.17774	38.677395	23.210354	3004.881087779999	53.65859089578901
57	2748.5374	210.5084	2971.296	2351.054	1783.1152	997.4169	3430.644	324.5047	970.6	669.4	284999	107.11764	30.844784	165.61961	-62.670105	107.11755	30.844984	163.33647	-59.258698	-0.4543928	3.2551975	38.89129	-13.241196	-107.32314	40.790627	24.396906	3059.613085269928	53.67742259042305
58	2116.296	781.44086	2895.6694	770.3348	2141.2961	837.04407	3310.7288	609.34155	728.1667	884.9	289999	109.24193	31.882177	169.68176	-78.263435	109.241776	31.88437	170.18103	-65.65122	-0.35070702	3.2519987	97.820175	-13.788171	-109.5425	44.366302	26.458862	3115.498325586319	53.71548841328457
59	1637.3073	621.31006	3006.0068	993.9752	2683.2283	1041.054	3541.7668	435.3914	760.0	909.1	294999	110.985176	32.969078	169.53445	-85.25944	110.985535	32.973366	170.38762	-95.60713	-0.2583975	3.3089087	46.68772	-13.068729	-111.10395	46.969482	28.021738	3171.526419401169	53.75468511500601
60	2007.2754	913.3048	3057.7234	822.08984	3331.4727	154.31711	3580.4316	2936.692	930.0	1000.0	299999	112.53694	33.98389	174.1911	-89.08445	112.53643	33.984474	172.43073	-87.19436	-0.16530088	3.3326945	77.33223	-14.654994	-112.7855	48.496964	28.969656	3227.9657435417175	53.79942909876505
61	2733.3796	284.7846	2989.06	2182.5479	3530.45	524.389	3908.2805	2017.5834	950.1667	957.6	304999	114.83437	35.104607	179.72534	-60.46889	114.834305	35.103683	179.26497	-61.28639	-0.024480412	3.4231114	47.486874	-13.370606	-115.0732	48.557087	29.021338	3284.518370628357	53.844563492008895
62	2317.381	1090.7736	3183.0486	17.246496	3502.8125	531.6254	3813.0168	1931.3508	753.5	1000.0	309999	117.3132	36.28652	181.5936	-58.93072	117.31359	36.284657	180.78958	-56.0751	0.05914493	3.43074	39.015846	-13.222012	-117.497665	51.723774	31.019794	3341.2357716560364	53.890899585139366
63	2216.565	1096.1149	3248.7117	125.15576	3590.7664	88.10105	3727.688	3389.1167	788.2857	1000.0	314999	119.3533	37.451237	192.65651	-84.05586	119.35281	37.44138	186.14357	-96.622894	0.13241455	3.4534545	56.390144	-12.673251	-119.59392	52.678986	31.704025	3397.70144367218	53.931768988806105
64	1886.6736	1169.7241	3252.463	178.37306	3252.5688	992.1849	4081.7395	1278.2568	588.625	825.0	319999	121.63077	38.646015	196.42747	-110.93703	121.63083	38.64381	189.13144	-97.3067	0.25402787	3.4741526	42.608494	-13.159097	-121.865265	64.703476	38.104763	3453.485417842865	53.96070969477296
65	2977.7183	636.99536	3477.8635	1725.7279	3383.3892	576.19696	3714.5913	1669.831	907.2	1000.0	324999	123.96157	39.788433	193.9249	-113.62864	123.961494	39.79151	193.10727	-112.910805	0.42686865	3.5432427	51.823627	-12.929444	-124.17565	70.69777	41.57393	3509.788655757904	53.99674859046936
66	2650.7185	845.29266	3420.862	1302.0156	3316.6003	1095.3752	4059.345	883.7913	796.0	841.9	329999	126.13496	40.94331	199.82446	-108.5972	126.135345	40.938232	199.834	-72.871796	0.4899635	3.5260282	41.6365	-15.152208	-126.34607	71.44431	42.282974	3565.4307949543	54.02167874755281
67	3381.141	91.61182	3480.8906	3209.4607	4237.525	98.24013	4336.7207	4057.0955	1000.0	1000.0	334999	128.42896	42.11657	201.10022	-87.67349	128.42946	42.108444	199.20802	-82.96396	0.61452305	3.549692	58.214783	-12.083411	-128.6325	71.45015	42.540756	3621.8941843509674	54.0581221936354
68	3066.1445	1110.6282	3797.7678	852.61743	3831.3105	341.69455	4148.6655	2857.9026	1000.0	1000.0	339999	130.77779	43.53179	205.70087	-53.875732	130.77785	43.519802	205.2846	-76.835075	0.6746839	3.6183562	105.02542	-14.572476	-130.93005	70.26243	42.048294	3678.689816713333	54.09837969261057
69	2454.211	1121.3966	3869.8652	343.88525	3308.4556	1460.8458	4470.57	516.1408	699.7143	771.0	344999	133.62694	44.89777	213.98206	-98.7213	133.6274	44.89832	208.99738	-109.86767	0.8452763	3.6326122	62.001495	-12.993171	-133.95879	76.254234	45.60194	3733.8447365760803	54.113691872444704
70	3562.9485	267.05063	3807.0393	3065.831	4282.263	60.640247	4347.2173	4143.6826	964.8	1000.0	349999	136.16603	46.28113	215.09813	-109.77492	136.16632	46.275112	214.76817	-91.72675	0.9272202	3.6558404	44.540955	-13.223385	-136.54451	79.558716	47.45627	3790.5718410015106	54.15102633408138
71	3026.8945	1379.7645	3939.8115	81.71051	4298.224	72.96854	4411.619	4148.9644	788.1429	1000.0	354999	139.02046	47.689434	217.0529	-98.334145	139.02032	47.686398	219.39168	-94.61334	0.9585341	3.6837194	46.865273	-14.679206	-139.17677	82.88412	49.030293	3847.83034992218	54.19479369445586
72	3850.1973	107.610596	3934.256	3648.3435	3973.0503	864.30634	4429.5254	1393.9495	1000.0	932.8	359999	141.84811	49.19677	220.92047	-77.222595	141.8474	49.1925	224.18204	-83.95423	1.0537152	3.7470257	43.31069	-16.641457	-141.99097	85.49144	50.679592	3903.7664935588837	54.21897911032041
73	2772.1772	1363.3911	3901.793	1011.5932	4043.02	1347.2421	4895.3413	149.35603	1000.0	879.7	364999	144.02773	50.79319	225.25627	-144.37813	144.02742	50.787563	223.8421	-76.33306	1.1194038	3.7654781	47.89898	-13.734846	-144.22919	85.165695	50.657345	3959.8024713993073	54.24386950061746
74	2333.6997	1201.2484	4103.757	741.6558	3729.95	1428.4395	4727.3145	42.77722	594.0	902.3	369999	147.232	52.20844	229.58188	-107.986145	147.2323	52.1933	230.77806	-150.30954	1.2566724	3.8061976	47.080883	-12.309285	-147.52974	94.24957	55.75697	4016.1326320171356	54.27206262382301
75	3480.8262	1242.4728	4251.085	762.84906	2718.416	1657.0026	4650.318	878.0562	841.0	626.2	374999	150.45132	53.535416	236.35432	-77.100136	150.45163	53.524773	234.58438	-88.84868	1.3870139	3.7972825	44.59693	-12.859503	-150.71342	101.21211	59.660114	4070.4858298301697	54.27314442952474
76	4138.6455	192.02458	4331.854	3774.6008	4145.398	1081.5975	4849.965	1995.5255	1000.0	946.6	379999	153.68214	55.106426	239.00174	-71.921524	153.68164	55.101997	238.54793	-82.32747	1.4696015	3.8363621	53.362286	-13.11587	-153.7581	101.67739	60.087013	4126.559758424759	54.29683895487534
