Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
63	2550.0266	1011.60175	3416.7546	1104.561	3396.4302	7.154724	3403.129	3378.3577	738.3333	1000.0	314999	238.0833	73.32217	329.60736	-123.575775	238.08214	73.33195	333.73364	-118.849655	1.016487	2.4651897	35.705593	-11.178756	-239.13765	52.44266	33.138683	2786.575126647949	44.231351254478334
64	2643.4316	920.734	3435.64	1236.4633	3453.914	2.0864434	3457.6094	3450.7156	762.5714	1000.0	319999	239.23782	73.374214	335.6219	-113.80666	239.2368	73.38395	322.87848	-115.87066	0.9681478	2.414487	31.379694	-11.509111	-240.17827	48.149586	30.755487	2833.566680908203	44.27447943389416
65	2166.4392	1015.2462	3475.7173	1025.4583	3481.407	2.5372713	3486.234	3477.2498	623.5	1000.0	324999	239.92345	73.95322	323.03052	-144.79927	239.92227	73.95792	335.199	-129.88243	0.90140176	2.404613	53.013916	-10.705492	-240.43254	49.055965	31.008776	2880.3505675792694	44.313085688077486
66	2979.471	816.7584	3423.762	1171.5468	3470.2976	1.3588318	3473.666	3468.9216	867.0	1000.0	329999	241.19052	74.06221	341.76825	-134.91302	241.18982	74.0714	326.59256	-123.10047	0.90484494	2.3383684	30.662094	-10.495686	-242.00993	44.414276	28.504519	2927.3048791885376	44.35310426625338
67	2984.6033	987.4177	3449.8188	777.20575	3399.823	1.0597118	3400.9346	3398.1296	876.3333	1000.0	334999	242.44113	74.08726	321.29797	-95.68746	242.44125	74.08632	326.76114	-110.42356	0.91708803	2.3204403	30.24404	-10.643629	-243.20753	51.45271	32.586174	2973.632770061493	44.38257869677757
68	2934.2417	928.2854	3421.5361	1077.9697	3494.3628	1.648264	3498.1387	3491.8374	862.2	1000.0	339999	243.18625	74.0912	321.33466	-134.83192	243.18604	74.08492	321.37186	-153.85735	0.93711096	2.3186624	50.275105	-11.410231	-243.76724	47.87683	30.811174	3018.5995876789093	44.3911704456105
69	3421.9368	15.239556	3446.136	3401.1868	3456.2817	2.148641	3458.6487	3452.9043	1000.0	1000.0	344999	244.22238	74.259254	321.77386	-129.34956	244.22256	74.259254	320.51978	-118.4643	0.95695037	2.4034545	31.696701	-11.091051	-244.93466	50.2231	31.691813	3062.3707790374756	44.38218523108441
70	3409.9172	23.912426	3436.3508	3372.4426	3408.362	2.9795444	3412.3745	3402.87	1000.0	1000.0	349999	244.99109	74.40752	321.72092	-112.43234	244.98978	74.415504	323.26447	-136.95486	0.953613	2.375709	35.027866	-11.174507	-245.67636	48.00742	30.52745	3106.284085035324	44.375486963135856
71	3060.5078	799.3347	3442.6025	1273.4141	3510.795	4.60319	3520.0195	3504.6262	891.5	1000.0	354999	245.56702	74.939	321.67822	-116.90414	245.56688	74.94368	321.58353	-110.38761	0.9487683	2.3993165	31.721745	-9.975052	-246.39563	47.60017	30.323309	3149.3187754154205	44.35660250757782
72	3405.8203	19.462729	3430.7302	3376.2498	3389.0308	1.4274191	3392.422	3386.902	1000.0	1000.0	359999	246.58348	74.933136	323.53287	-104.75858	246.58234	74.93851	323.76355	-138.36513	0.9437862	2.3633363	35.018173	-11.651786	-247.36514	48.465027	30.85374	3192.18292927742	44.33587405085564
73	3419.7544	23.050825	3465.238	3403.408	3479.6243	5.131362	3487.6782	3472.5212	1000.0	1000.0	364999	248.2078	74.492546	358.8066	-107.67118	248.2079	74.49205	355.9705	-120.40651	0.9490261	2.3596241	29.701529	-10.16816	-248.80951	51.66867	32.493286	3236.013773918152	44.328955843024055
74	3387.0483	30.025036	3413.623	3330.867	3489.0757	2.4437764	3493.858	3485.155	1000.0	1000.0	369999	249.2094	74.522095	358.22662	-109.19448	249.20952	74.52094	351.04047	-91.724174	0.87535334	2.2899642	31.99464	-12.333061	-249.69498	49.60541	31.353025	3280.1342985630035	44.32613919876717
75	3403.5376	12.55067	3421.9607	3387.2183	3482.5942	3.7371073	3488.9805	3474.97	1000.0	1000.0	374999	250.2131	74.70063	377.24725	-107.25431	250.21219	74.70088	365.6239	-132.13725	0.8820309	2.3450844	38.02448	-11.94795	-250.91441	51.325417	32.42883	3324.89209318161	44.33189460436503
76	3055.3486	775.27747	3423.583	1322.0787	3505.4836	4.5391035	3510.3284	3495.5059	895.5	1000.0	379999	251.27768	74.80107	396.72015	-84.35174	251.27765	74.80314	393.3133	-89.2964	0.8589986	2.408159	38.744904	-10.36846	-252.19853	50.51661	31.919744	3369.740055322647	44.33868496982675
77	3428.8567	12.634088	3438.3022	3404.0393	3479.276	1.8502703	3481.9365	3476.3682	1000.0	1000.0	384999	252.63414	74.70946	445.8528	-93.95518	252.63376	74.71676	436.3147	-81.447624	0.87320745	2.4018047	34.560955	-10.549858	-253.4149	53.0311	33.25816	3414.5131289958954	44.344326384655844
78	869.1065	1249.9314	3445.7908	116.69946	207.9429	1.2716658	210.13889	206.10905	285.125	101.8	389999	254.15175	75.33166	563.20654	-88.28062	254.15224	75.32715	560.5954	-150.1013	0.93068904	2.4556353	30.891405	-12.233677	-254.91109	61.65765	38.74141	3458.0343034267426	44.33377314836551
79	609.52075	1045.9413	3400.4827	195.59093	228.90952	1.4007479	232.26697	227.81161	225.54167	116.4	394999	256.90396	77.534935	557.6687	-129.40123	256.90198	77.53179	557.22473	-110.97319	1.0509766	2.5269327	32.030075	-10.993215	-257.69485	75.43944	46.745773	3498.9447853565216	44.29044035114819
80	267.85855	15.301789	299.8225	213.45335	289.3705	1.2600099	290.93546	287.63464	124.45	126.6	399999	262.1017	82.84458	540.836	-97.00395	262.10327	82.835655	531.82166	-101.561615	1.5215944	2.628013	31.79814	-10.920702	-263.4851	80.49671	50.554333	3538.722199201584	44.23402751684189
