Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
50	1803.2954	1045.6177	3464.5725	470.47943	3496.3406	2.506001	3500.7852	3493.0796	536.2222	1000.0	249999	223.91873	66.251785	422.07095	-120.68557	223.92004	66.24366	464.79007	-155.39375	1.3095943	2.5389364	50.648304	-12.38394	-224.9878	86.4245	53.87129	2417.512568950653	48.350251431465146
51	2782.1228	575.2998	3438.6448	1948.2528	3558.185	3.8768556	3563.8801	3548.4663	790.3333	1000.0	254999	225.2511	66.44996	408.91968	-116.942795	225.25061	66.4665	410.34503	-117.68718	1.3171194	2.5098987	41.368187	-12.725587	-226.41507	83.71057	52.813663	2468.018874645233	48.392527005251715
52	2214.3489	1263.1974	3484.5857	99.55662	3023.1255	532.68604	3485.2317	1875.2408	634.3333	862.8	259999	226.89337	66.50366	395.2405	-132.3344	226.89304	66.500885	388.27985	-125.97616	1.3006749	2.5134137	37.516266	-12.586373	-228.06046	98.90924	60.449318	2517.8139219284058	48.41949853988794
53	2944.0974	687.2984	3482.408	1775.406	3452.8047	18.274397	3506.688	3442.534	841.6	1000.0	264999	228.93156	66.5377	389.88696	-105.21643	228.92986	66.53054	383.7195	-129.7786	1.2536341	2.4332929	32.779926	-10.720484	-230.05466	95.96757	58.854393	2568.824913740158	48.468394652852474
54	2182.7751	1278.5548	3508.0498	798.9753	3485.4253	3.948194	3491.9934	3479.8538	630.5	1000.0	269999	230.33374	67.25736	377.22275	-113.03089	230.33328	67.25328	383.42566	-136.40732	1.2250144	2.4342234	51.326622	-11.455196	-231.34615	94.25376	57.442974	2618.860342502594	48.49741379861479
55	3449.9695	10.898696	3462.2925	3432.3518	2489.3179	907.11664	3407.132	1448.233	1000.0	731.7	274999	231.93858	67.59995	361.9156	-134.92798	231.94008	67.609	363.6621	-130.55794	1.2319069	2.418126	41.69907	-10.852776	-233.0499	90.864716	55.026157	2667.899074792862	48.50725595300848
56	3050.9346	918.3086	3482.2239	998.0379	3521.9094	2.0573907	3525.074	3518.8538	880.0	1000.0	279999	233.55412	67.92363	360.96402	-113.97556	233.55463	67.923416	369.43005	-116.81025	1.2302018	2.4300318	37.451595	-11.82384	-234.56543	93.10284	56.3347	2717.964642763138	48.53508294480188
57	2906.7004	1246.5498	3480.5469	119.62035	3506.689	2.382623	3510.9148	3503.3699	843.6667	1000.0	284999	235.39574	68.090576	383.3175	-143.48175	235.3956	68.08514	393.39267	-127.29625	1.2388347	2.4601212	39.495888	-11.69273	-236.42426	94.38416	57.17335	2767.7861716747284	48.55765217647218
58	3454.1147	23.556725	3484.2202	3416.0498	3508.9468	4.065506	3517.3555	3502.1953	1000.0	1000.0	289999	237.20476	67.7639	395.33276	-131.61455	237.20517	67.75839	390.49826	-151.58029	1.2165773	2.4854999	52.48379	-11.22496	-238.2533	88.00925	53.4487	2817.534991502762	48.57818955388562
59	3487.8215	29.656727	3517.1863	3433.174	3422.886	2.2957156	3426.8132	3418.0613	1000.0	1000.0	294999	238.6552	67.78792	374.8816	-140.57893	238.656	67.78365	367.0239	-112.5251	1.1706849	2.5146468	41.03823	-10.685087	-239.74852	84.46715	51.32487	2867.311352491379	48.59849754026381
