Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
63	5626.4355	2933.2603	9351.197	1578.0435	9355.844	0.09574098	9356.054	9355.698	601.8889	1000.0	314999	841.0365	192.9482	1210.9543	-64.98091	841.0356	192.97418	1230.9353	-41.534245	1.531986	1.3543162	35.117657	-9.426903	-849.2463	638.60657	348.12534	2724.1059713363647	43.23977736442808
64	7094.418	2292.4487	9350.769	4037.9683	9354.906	0.08318685	9355.098	9354.788	758.8333	1000.0	319999	838.0215	196.5413	1106.1512	-87.59586	838.0183	196.52661	1043.8805	-34.084354	1.5147996	1.3674092	36.398594	-10.156114	-846.3813	699.25543	379.6503	2768.0420417785645	43.25065694376826
65	7176.8823	1720.6321	9350.102	4748.6514	9353.232	0.07293686	9353.304	9353.037	767.7143	1000.0	324999	836.7687	196.77458	1070.6176	-30.897318	836.77216	196.7419	1000.1705	-26.30038	1.5035995	1.5027672	27.916422	-8.889593	-846.0806	830.3489	450.049	2812.281141757965	43.26586375970107
66	3958.7844	2180.6917	9350.662	1026.871	9351.881	0.07261056	9351.954	9351.699	423.54544	1000.0	329999	833.89825	199.13065	1182.0996	-48.41895	833.89575	199.13516	1022.21155	-30.394669	1.5834675	1.475409	27.316622	-7.5781775	-842.7919	785.2277	427.50214	2856.142210006714	43.274882013147526
67	5347.3677	2698.5947	9351.279	2130.0574	9355.711	2.4341407	9358.465	9353.011	572.0	1000.0	334999	828.8058	206.5331	1190.2894	-38.974026	828.80273	206.46477	1158.1742	-28.3329	1.5575516	1.5292691	41.92689	-7.754548	-837.3172	884.9	480.6701	2900.0495221614838	43.28432126543415
68	6609.6943	2710.1245	9350.248	1849.7524	9351.701	0.04244622	9351.778	9351.618	707.0	1000.0	339999	827.8973	207.36256	1310.9497	-41.78954	827.8937	207.35551	1293.7574	-35.972866	1.6018378	1.5677654	36.13165	-11.598873	-837.332	961.9443	518.1016	2944.325396299362	43.29890292181688
69	6160.8936	2796.9907	9351.169	2130.1074	1222.5105	170.7234	1485.4027	1017.51953	659.0	130.9	344999	824.89685	211.14658	1202.1284	-53.310516	824.8973	211.1071	1195.287	-50.060276	1.6191415	1.4899575	29.522102	-8.398524	-834.28296	975.6808	530.5436	2985.3892407417297	43.26651077339615
70	8810.905	1077.7686	9350.316	6655.3687	9351.01	0.12641978	9351.124	9350.692	942.4	1000.0	349999	826.49945	207.7471	1391.3105	-44.5435	826.5032	207.7592	1098.3945	-34.396633	1.6711415	1.5346481	27.234478	-7.7810264	-835.3015	974.3932	529.99	3029.637508869171	43.28053587504795
71	6997.225	2883.2664	9349.673	1783.6183	9325.984	0.5248265	9327.139	9325.6045	748.7143	1000.0	354999	828.59515	205.09906	1234.9155	-33.27472	828.5949	205.11215	1318.3713	-27.255814	1.7796347	1.5282342	26.387085	-8.725451	-837.4814	1031.7472	560.41425	3073.493720769882	43.28864399144347
72	9343.855	2.0750027	9345.839	9340.117	9358.885	0.3586744	9359.325	9358.261	1000.0	1000.0	359999	828.9001	204.85112	1333.9974	-33.98441	828.89966	204.8568	1272.0901	-31.120764	1.7021344	1.5006598	28.746538	-11.661807	-837.6608	963.778	523.4648	3117.5186166763306	43.298869709173836
73	8626.291	1443.5736	9349.313	5739.144	9359.612	0.29117173	9359.913	9359.127	922.8	1000.0	364999	829.1175	205.14026	1669.1216	-39.236465	829.11536	205.27493	1589.6344	-39.984573	1.7146251	1.513148	26.396975	-9.486299	-838.298	1061.3867	579.48395	3161.527536392212	43.3085964248605
74	9349.05	2.4237595	9351.916	9345.706	9359.787	0.12455059	9359.977	9359.505	1000.0	1000.0	369999	828.4606	204.95454	1359.22	-92.405266	828.4498	205.21286	1223.1395	-36.151558	1.839811	1.4723274	24.871166	-7.9908743	-837.50616	925.6498	513.0689	3205.414636850357	43.31641404693191
75	9351.134	0.26405823	9351.583	9350.78	2086.8843	189.0921	2280.2205	1597.1377	1000.0	223.3	374999	827.9104	205.2134	1439.102	-74.41108	827.90576	205.41098	1888.9862	-29.937347	1.7727773	1.4756501	43.214233	-9.421736	-836.8452	921.4733	509.8726	3246.8202555179596	43.29093677520752
76	7868.1055	2134.7876	9353.651	4234.2676	9358.081	0.1556746	9358.25	9357.817	841.3333	1000.0	379999	826.8692	205.17737	1374.2078	-94.88259	826.8633	205.32004	1330.3885	-42.71778	1.8612357	1.4649396	39.619263	-9.912666	-835.2766	932.6257	513.7985	3290.9726479053497	43.30227171747308
77	9353.029	0.6213882	9353.588	9352.233	9359.161	0.16528417	9359.423	9358.877	1000.0	1000.0	384999	827.50635	204.40135	1323.9075	-94.590706	827.4985	204.48314	1782.376	-65.068794	1.8655666	1.4208897	33.37462	-9.266979	-836.0136	866.6616	485.88855	3335.0601155757904	43.312469064415275
78	7662.572	2401.9346	9351.39	3803.6838	9351.865	0.09189292	9352.002	9351.715	819.6667	1000.0	389999	830.0085	200.59752	1452.1958	-63.670452	830.00653	200.62654	1064.2611	-33.33397	1.8534034	1.4632666	39.79109	-9.008781	-838.5125	958.6924	525.8397	3379.2712202072144	43.32399003933637
79	5309.663	3340.9905	9351.026	1644.0343	9348.946	0.24761744	9349.417	9348.673	568.0	1000.0	394999	832.9246	198.86288	1433.9738	-43.3284	832.918	198.93294	1430.2484	-47.528366	2.0001197	1.4755449	26.935587	-9.274616	-841.0624	961.9975	525.543	3423.776853322983	43.33894754663299
80	9347.399	0.44532064	9347.962	9346.685	9349.182	0.46317425	9349.816	9348.429	1000.0	1000.0	399999	833.4201	199.92944	1205.365	-40.933674	833.40985	199.94252	1432.0995	-67.54615	1.8571866	1.4576197	31.585335	-10.894802	-841.5946	1067.2396	578.2603	3468.0051233768463	43.350064074993135
