Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	Time Steps	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossQReg	Time	AVG Time Per Epoch
65	3604.9717	886.1161	4317.4214	2177.4543	1916.4275	972.5365	3780.744	853.152	867.1667	439.4	324999	132.065	51.093983	233.87915	-94.62166	132.06511	51.10401	232.30208	-59.429413	1.1841722	4.0071344	53.384373	-17.027287	-132.36942	97.16005	57.626038	2834.731407880783	43.61125246928288
66	2434.1504	1551.3712	4340.058	64.569855	4009.2905	1059.6992	4687.0557	1022.1813	656.0	976.4	329999	135.58925	53.18855	233.10225	-62.439228	135.58865	53.195023	234.81816	-68.458275	1.3448205	4.037632	68.31251	-14.276233	-135.84148	104.838326	61.83206	2879.8154044151306	43.633566773299016
67	3361.4934	927.1473	4211.163	1908.3839	4445.6064	75.82294	4616.993	4342.57	802.3333	1000.0	334999	139.27614	55.35665	236.82416	-73.230736	139.27649	55.35663	242.60739	-84.70711	1.4459766	4.0423875	66.10795	-13.465931	-139.66394	116.20622	68.431305	2924.9832541942596	43.656466523213176
68	3710.886	585.6416	4309.315	2628.0747	4436.7954	57.236668	4535.697	4365.431	875.4	1000.0	339999	142.71175	57.291008	241.25818	-91.45913	142.71083	57.291096	243.03656	-94.40457	1.5948288	4.09585	71.66858	-13.68409	-143.01784	116.810684	69.027245	2969.753902196884	43.67285153795691
69	2642.9502	1570.6621	4375.4224	511.1324	4435.048	226.03407	4698.189	3897.186	622.3333	1000.0	344999	146.18687	59.27121	246.36362	-125.643394	146.1874	59.268837	250.85983	-129.23857	1.7422804	4.1262584	91.348175	-13.660435	-146.58197	129.4481	76.08625	3015.089242696762	43.69694558433864
70	3152.7566	1584.9753	4335.986	114.1021	4749.8584	207.12271	5022.2305	4394.53	751.5	996.4	349999	149.7271	60.85664	256.1351	-165.70996	149.72597	60.863842	256.2437	-93.61445	1.8462763	4.1733084	51.345154	-13.260366	-150.10896	138.13928	80.83825	3060.0054337978363	43.714363374028885
71	4140.417	368.21585	4497.6626	3495.2468	3527.886	1271.6515	4583.6084	1071.3926	965.6	919.9	354999	152.91399	62.500393	256.243	-114.626076	152.91393	62.50189	258.778	-129.93817	1.833436	4.1817536	70.55679	-12.578775	-153.17462	137.061	80.32074	3104.811450481415	43.729738776112946
72	4065.9758	471.2814	4539.8516	3052.4697	4037.7793	1432.763	5056.127	825.0806	948.3333	855.5	359999	156.02608	64.03823	258.53967	-126.507225	156.0251	64.04452	262.13074	-122.90231	1.8341783	4.1079726	45.01594	-11.710149	-156.24004	137.30002	80.64854	3149.098121404648	43.737473944822945
73	3965.9304	692.47644	4521.0825	2613.7056	1041.8982	820.3305	2872.2202	265.21957	927.0	396.9	364999	159.1933	65.30369	262.05017	-109.39428	159.19328	65.305565	263.99823	-113.023125	2.0017524	4.1601048	68.090706	-13.5486965	-159.41254	136.90427	80.838615	3190.89116191864	43.71083786389599
74	3343.7676	1425.6669	4709.459	316.45602	2387.8267	1560.291	4687.9795	11.711296	753.4286	711.8	369999	162.278	66.65287	267.64917	-125.43754	162.2776	66.65592	266.40823	-124.383606	2.0058165	4.1491055	51.823498	-16.16995	-162.48857	144.0436	84.81055	3234.7681741714478	43.713083463746145
